dihydroorotate dehydrogenase^ex_id=antiproliferative agent a771726^source=drugbank^keyspace=1	1723
cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)^ex_id=atracurium^source=drugbank^keyspace=1	1135
sodium channel, voltage-gated, type V, alpha (long QT syndrome 3)^ex_id=hexylcaine^source=drugbank^keyspace=1	6331	6336
histamine receptor H1^ex_id=chlophedianol^source=drugbank^keyspace=1	3269
catechol-O-methyltransferase^ex_id=levodopa^source=drugbank^keyspace=1	1312	1812	1813	5053
cytochrome P450, family 2, subfamily C, polypeptide 8^ex_id=palmitic acid^source=drugbank^keyspace=1	1558	213	2170	23541	27095	3174	404786
lectin, galactoside-binding, soluble, 3 (galectin 3)^ex_id=2,3,5,6-tetrafluoro-4-methoxy-benzamide^source=drugbank^keyspace=1	3958
potassium inwardly-rectifying channel, subfamily J, member 8^ex_id=levosimendan^source=drugbank^keyspace=1	3764	3767	7137
potassium voltage-gated channel, Isk-related family, member 1^ex_id=indapamide^source=drugbank^keyspace=1	3753	3784
DNA (cytosine-5-)-methyltransferase 1^ex_id=flucytosine^source=drugbank^keyspace=1	1786
tryptase beta 2^ex_id=amido phenyl pyruvic acid^source=drugbank^keyspace=1	64499
3-hydroxy-3-methylglutaryl-Coenzyme A reductase^ex_id=cerivastatin^source=drugbank^keyspace=1	3156
Fc fragment of IgG, high affinity Ia, receptor (CD64)^ex_id=abciximab^source=drugbank^keyspace=1	2209	2212	2213	2214	2215	3690	712	713	714	715	716
monoamine oxidase B^ex_id=selegiline^source=drugbank^keyspace=1	4129
sodium channel, voltage-gated, type V, alpha (long QT syndrome 3)^ex_id=tocainide^source=drugbank^keyspace=1	6331
adrenergic, alpha-1B-, receptor^ex_id=guanfacine^source=drugbank^keyspace=1	147	150
cholinergic receptor, muscarinic 1^ex_id=propiomazine^source=drugbank^keyspace=1	1128	1129	1131	1132	1133	146	147	148	1812	1813	1815	3269	3356	3358
cholinergic receptor, muscarinic 2^ex_id=gallamine triethiodide^source=drugbank^keyspace=1	1129	1135	43
v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)^ex_id=ru84687^source=drugbank^keyspace=1	6714
solute carrier family 6 (neurotransmitter transporter, serotonin), member 4^ex_id=fluoxetine^source=drugbank^keyspace=1	6532
albumin^ex_id=auranofin^source=drugbank^keyspace=1	213	25824	3551
uridine-cytidine kinase 2^ex_id=cytidine^source=drugbank^keyspace=1	7371
acid phosphatase, prostate^ex_id=n-propyl-tartramic acid^source=drugbank^keyspace=1	55
tryptophanyl-tRNA synthetase^ex_id=tryptophanyl-5'amp^source=drugbank^keyspace=1	7453
leukotriene A4 hydrolase^ex_id=bestatin^source=drugbank^keyspace=1	4048
nuclear receptor subfamily 1, group H, member 4^ex_id=fexaramine^source=drugbank^keyspace=1	9971
neurocanthocytosis^ex_id=1-[4-carboxy-2-(3-pentylamino)phenyl]-5,5'-di(hydroxymethyl)pyrrolidin-2-one^source=drugbank^keyspace=1	4663
ATP-binding cassette, sub-family B (MDR/TAP), member 1^ex_id=cyclosporine^source=drugbank^keyspace=1	5243	5478	5535	819
thyroid peroxidase^ex_id=methimazole^source=drugbank^keyspace=1	7173
cellular retinoic acid binding protein 1^ex_id=alitretinoin^source=drugbank^keyspace=1	1381	1382	5914	5915	5916	5916	6256	6257	6258
matrix metalloproteinase 12 (macrophage elastase)^ex_id=pf-00356231^source=drugbank^keyspace=1	4321
5-hydroxytryptamine (serotonin) receptor 2A^ex_id=cisapride^source=drugbank^keyspace=1	3356	3359	3360	3757
glutamate receptor, ionotropic, N-methyl-D-aspartate 3A^ex_id=chloroprocaine^source=drugbank^keyspace=1	116443	3359	57053	6336	6531
CGI-04 protein^ex_id=l-tyrosine^source=drugbank^keyspace=1	51067	6898	7054	8565
heat shock 90kDa protein 1, beta^ex_id=9-butyl-8-(3,4,5-trimethoxybenzyl)-9h-purin-6-amine^source=drugbank^keyspace=1	3326
aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)^ex_id=beta-mercaptoethanol^source=drugbank^keyspace=1	1645	1787	2258	2628	27232	2821	2938	317	5501	6277	7276	7298	7389	760	8836	9252	9698	994
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=ramipril^source=drugbank^keyspace=1	1636	1636
glutathione S-transferase M2 (muscle)^ex_id=s-methyl-glutathione^source=drugbank^keyspace=1	2946
carnitine palmitoyltransferase 1A (liver)^ex_id=perhexiline^source=drugbank^keyspace=1	1374	1376
catechol-O-methyltransferase^ex_id=tolcapone^source=drugbank^keyspace=1	1312
cyclin-dependent kinase 2^ex_id=ethylene glycol^source=drugbank^keyspace=1	1017	1118	217	2288	2582	27034	3074	3807	3932	5105	6783	7298	759	8192	9027	9437	9564
cholinergic receptor, muscarinic 1^ex_id=dicyclomine^source=drugbank^keyspace=1	1128
monoamine oxidase B^ex_id=5-hydroxy-n-propargyl-1(r)-aminoindan^source=drugbank^keyspace=1	4129
cyclin-dependent kinase 2^ex_id=staurosporine^source=drugbank^keyspace=1	1017	1445	2932	3702	3932	5170	5294	5588	6850	7535	9261	9361
ferrochelatase (protoporphyria)^ex_id=cholic acid^source=drugbank^keyspace=1	2235
dihydroorotate dehydrogenase^ex_id=decylamine-n,n-dimethyl-n-oxide^source=drugbank^keyspace=1	1723
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=alprazolam^source=drugbank^keyspace=1	2554	2555	2556	2557	2558	2559	706
albumin^ex_id=arachidonic acid^source=drugbank^keyspace=1	213
tyrosine kinase, non-receptor, 2^ex_id=debromohymenialdisine^source=drugbank^keyspace=1	10188	1195
opioid receptor, mu 1^ex_id=methadyl acetate^source=drugbank^keyspace=1	4988
heat shock 90kDa protein 1, alpha^ex_id=n-[4-(aminosulfonyl)benzyl]-5-(5-chloro-2,4-dihydroxyphenyl)-1h-pyrazole-4-carboxamide^source=drugbank^keyspace=1	3320
heat-responsive protein 12^ex_id=benzoic acid^source=drugbank^keyspace=1	10247	25824	9367
nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)^ex_id=betamethasone^source=drugbank^keyspace=1	2908	301
benzodiazapine receptor (peripheral)^ex_id=zopiclone^source=drugbank^keyspace=1	706
dopamine receptor D2^ex_id=droperidol^source=drugbank^keyspace=1	1813
NoDesc^ex_id=mt-immucillin-h^source=drugbank^keyspace=1	647088
cytochrome P450, family 3, subfamily A, polypeptide 4^ex_id=telithromycin^source=drugbank^keyspace=1	1576
UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1^ex_id=n-acetyl-d-glucosamine^source=drugbank^keyspace=1	2683	4669	51172	55577	5973	8702	8703	8704
glutaminyl-peptide cyclotransferase (glutaminyl cyclase)^ex_id=glutamine t-butyl ester^source=drugbank^keyspace=1	25797
adenosine A1 receptor^ex_id=aminophylline^source=drugbank^keyspace=1	134	140	5139
aldo-keto reductase family 1, member B1 (aldose reductase)^ex_id=tolrestat^source=drugbank^keyspace=1	231
topoisomerase (DNA) II alpha 170kDa^ex_id=idarubicin^source=drugbank^keyspace=1	7153
potassium large conductance calcium-activated channel, subfamily M, alpha member 1^ex_id=bendroflumethiazide^source=drugbank^keyspace=1	3778	6559	759	760	762
microsomal triglyceride transfer protein (large polypeptide, 88kDa)^ex_id=hesperetin^source=drugbank^keyspace=1	4547	6646
membrane metallo-endopeptidase (neutral endopeptidase, enkephalinase, CALLA, CD10)^ex_id=thiorphan^source=drugbank^keyspace=1	4311
glutathione reductase^ex_id=3-sulfinoalanine^source=drugbank^keyspace=1	2936	7001
synaptotagmin II^ex_id=botulinum toxin type b^source=drugbank^keyspace=1	127833	6843	6844
dopamine receptor D2^ex_id=sulpiride^source=drugbank^keyspace=1	1813
NoDesc^ex_id=2'3'-dideoxyinosine^source=drugbank^keyspace=1	647088
solute carrier family 19 (thiamine transporter), member 2^ex_id=thiamine^source=drugbank^keyspace=1	10560	27010	80704
cyclin-dependent kinase 2^ex_id=3-[4-(2,4-dimethyl-thiazol-5-yl)-pyrimidin-2-ylamino]-phenol^source=drugbank^keyspace=1	1017
glucagon^ex_id=exenatide^source=drugbank^keyspace=1	2641	2740
solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2^ex_id=trimipramine^source=drugbank^keyspace=1	6530	6532
amylase, alpha 2A; pancreatic^ex_id=n-[4-hydroxymethyl-cyclohexan-6-yl-1,2,3-triol]-4,6-dideoxy-4-aminoglucopyranoside^source=drugbank^keyspace=1	279
estrogen receptor 1^ex_id=mestranol^source=drugbank^keyspace=1	2099
adenosine A2b receptor^ex_id=enprofylline^source=drugbank^keyspace=1	136	5141	5142
CD1A antigen, a polypeptide^ex_id=antithymocyte globulin^source=drugbank^keyspace=1	909
protein tyrosine phosphatase, non-receptor type 1^ex_id=n-(allyloxycarbonyl)-4-[n-(carboxy-formyl)-2-(benzoic acid)-amino]-l-phenylalaninyl-amino-butyloxy-(6-hydroxy-benzoic acid methyl ester)^source=drugbank^keyspace=1	5770
3-phosphoinositide dependent protein kinase-1^ex_id=3-[1-(3-aminopropyl)-1h-indol-3-yl]-4-(1-methyl-1h-indol-3-yl)-1h-pyrrole-2,5-dione^source=drugbank^keyspace=1	5170
calcium channel, voltage-dependent, gamma subunit 1^ex_id=nimodipine^source=drugbank^keyspace=1	786
carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)^ex_id=arcitumomab^source=drugbank^keyspace=1	634
benzodiazapine receptor (peripheral)^ex_id=adinazolam^source=drugbank^keyspace=1	706
histamine receptor H1^ex_id=olopatadine^source=drugbank^keyspace=1	3269	6271
cathepsin B^ex_id=2-aminoethanimidic acid^source=drugbank^keyspace=1	1508
solute carrier family 12 (sodium/potassium/chloride transporters), member 1^ex_id=torasemide^source=drugbank^keyspace=1	6557
catechol-O-methyltransferase^ex_id=entacapone^source=drugbank^keyspace=1	1312
lymphocyte-specific protein tyrosine kinase^ex_id=1-tert-butyl-3-(4-chloro-phenyl)-1h-pyrazolo[3,4-d]pyrimidin-4-ylamine^source=drugbank^keyspace=1	3932
3-hydroxy-3-methylglutaryl-Coenzyme A reductase^ex_id=lovastatin^source=drugbank^keyspace=1	3156
vitamin D (1,25- dihydroxyvitamin D3) receptor^ex_id=paricalcitol^source=drugbank^keyspace=1	7421
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=isoflurane^source=drugbank^keyspace=1	2554	27032	2741	2890	3736	4535	513	808
serine (or cysteine) proteinase inhibitor, clade C (antithrombin), member 1^ex_id=heparin pentasaccharide^source=drugbank^keyspace=1	462
receptor (calcitonin) activity modifying protein 2^ex_id=pramlintide^source=drugbank^keyspace=1	10266	10267	10268
cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)^ex_id=cisatracurium besylate^source=drugbank^keyspace=1	1135
glutathione S-transferase kappa 1^ex_id=glutathione sulfinate^source=drugbank^keyspace=1	373156
monoamine oxidase B^ex_id=[(1e)-4-phenylbut-1-enyl]benzene^source=drugbank^keyspace=1	4129
cholinergic receptor, muscarinic 1^ex_id=procyclidine^source=drugbank^keyspace=1	1128	1129	1132
aldo-keto reductase family 1, member B1 (aldose reductase)^ex_id=alrestatin^source=drugbank^keyspace=1	231
ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)^ex_id=h type i trisaccharide^source=drugbank^keyspace=1	28
topoisomerase (DNA) I^ex_id=camptothecin^source=drugbank^keyspace=1	7150
solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2^ex_id=amoxapine^source=drugbank^keyspace=1	6530	6532
tocopherol (alpha) transfer protein (ataxia (Friedreich-like) with vitamin E deficiency)^ex_id=1-{2-[2-(2-methoxyethoxy)ethoxy]ethoxy}-4-(1,1,3,3-tetramethylbutyl)benzene^source=drugbank^keyspace=1	7274
neurocanthocytosis^ex_id=4-(acetylamino)-3-[(hydroxyacetyl)amino]benzoic acid^source=drugbank^keyspace=1	4663
benzodiazapine receptor (peripheral)^ex_id=chlormezanone^source=drugbank^keyspace=1	706
phosphatidylcholine transfer protein^ex_id=palmitoyl-linoleoyl phosphatidylcholine^source=drugbank^keyspace=1	58488
adrenergic, beta-1-, receptor^ex_id=arbutamine^source=drugbank^keyspace=1	153
solute carrier organic anion transporter family, member 1B1^ex_id=digoxin^source=drugbank^keyspace=1	10599	476
cytochrome P450, family 51, subfamily A, polypeptide 1^ex_id=ketoconazole^source=drugbank^keyspace=1	1595
estrogen receptor 1^ex_id=1-[4-(octahydro-pyrido[1,2-a]pyrazin-2-yl)-phenyl]-2-phenyl-1,2,3,4-tetrahydro-isoquinolin-6-ol^source=drugbank^keyspace=1	2099
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=chlordiazepoxide^source=drugbank^keyspace=1	2554
carboxylesterase 1 (monocyte/macrophage serine esterase 1)^ex_id=n-methylnaloxonium^source=drugbank^keyspace=1	1066
NoDesc^ex_id=4'-deaza-1'-aza-2'-deoxy-1'-(9-methylene)-immucillin-h, (3r,4r)-n-[9-deazahypoxanthin-9-yl)methyl]-4-hydroxymethyl-pyrrolidin-3-ol^source=drugbank^keyspace=1	647088
cytochrome P450, family 1, subfamily B, polypeptide 1^ex_id=estrone^source=drugbank^keyspace=1	1545	2099	213	412	6462
matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)^ex_id=marimastat^source=drugbank^keyspace=1	4313	4314	4318
prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=tiaprofenic acid^source=drugbank^keyspace=1	5743
cysteinyl leukotriene receptor 1^ex_id=pranlukast^source=drugbank^keyspace=1	10800	3567	4583	4790	6037	7124
colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)^ex_id=fucose^source=drugbank^keyspace=1	1439	1493	1803	2155	2205	25870	28	30835	3456	3480	3500	4057	4663	4883	5328	55	5657	590	6401	6403	7057	715	716	9027	966
hydroxysteroid (17-beta) dehydrogenase 1^ex_id=4-androstenedione^source=drugbank^keyspace=1	3292	8644
lipoprotein, Lp(a)^ex_id=aminocaproic acid^source=drugbank^keyspace=1	4018	5327	5340
fms-related tyrosine kinase 3^ex_id=sorafenib^source=drugbank^keyspace=1	2322	2324	3791	3815	5159	5894	673
histamine receptor H1^ex_id=methdilazine^source=drugbank^keyspace=1	3269
estrogen receptor 1^ex_id=quinestrol^source=drugbank^keyspace=1	2099
nuclear receptor subfamily 3, group C, member 2^ex_id=desoxycorticosterone pivalate^source=drugbank^keyspace=1	4306
matrix metalloproteinase 8 (neutrophil collagenase)^ex_id=2-(biphenyl-4-sulfonyl)-1,2,3,4-tetrahydro-isoquinoline-3-carboxylic acid^source=drugbank^keyspace=1	4317
amylase, alpha 2A; pancreatic^ex_id=acarbose derived hexasaccharide^source=drugbank^keyspace=1	279
protocadherin alpha 4^ex_id=rimonabant^source=drugbank^keyspace=1	56144
collagen, type I, alpha 1^ex_id=collagenase^source=drugbank^keyspace=1	1277	1278	1280	1281
leprecan-like 2^ex_id=vitamin c^source=drugbank^keyspace=1	10536	112398	112399	121642	1621	221120	5033	5066	5264	5351	5352	54583	55214	55217	55239	64175	79676	8424	8985	9963
early endosome antigen 1, 162kD^ex_id=inositol 1,3-bisphosphate^source=drugbank^keyspace=1	8411
dehydrogenase/reductase (SDR family) member 4^ex_id=vitamin a^source=drugbank^keyspace=1	10901	112724	116362	145226	216	220	50700	51109	54884	57665	5947	5948	5949	5950	5959	6017	83758	8854	9227	9249
diacylglycerol kinase, alpha 80kDa^ex_id=vitamin e^source=drugbank^keyspace=1	1606	23541	240	266629	284904	5515	5516	5578	7274	8856
phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)^ex_id=papaverine^source=drugbank^keyspace=1	5142
albumin^ex_id=sucralfate^source=drugbank^keyspace=1	213	2243	2244	2266
tryptase beta 2^ex_id=[4-(3-aminomethyl-phenyl)-piperidin-1-yl]-(5-phenethyl- pyridin-3-yl)-methanone^source=drugbank^keyspace=1	64499
vascular endothelial growth factor^ex_id=ranibizumab^source=drugbank^keyspace=1	7422
calcitonin receptor^ex_id=salmon calcitonin^source=drugbank^keyspace=1	799
angiotensin II receptor, type 1^ex_id=eprosartan^source=drugbank^keyspace=1	185
adrenergic, alpha-1D-, receptor^ex_id=guanadrel sulfate^source=drugbank^keyspace=1	146	147	148	150	151	152	6530
aminoadipate-semialdehyde synthase^ex_id=nadh^source=drugbank^keyspace=1	10157	1036	10797	10873	1109	11112	124	125	126	126328	127	128	131	1579	1586	160287	1645	1646	1717	1727	1737	1738	1962	216	217	218	219	220	221	222	223	224	231	23530	2597	26227	26330	2746	2747	275	2819	2936	29920	3028	3030	3033	3156	3162	3163	3248	3283	3284	3290	3291	3292	3293	3294	3295	3419	3420	3421	35	3614	3615	374291	3939	3945	3948	4190	4191	4199	4329	4522	4535	4536	4537	4538	4539	4540	4541	4694	4695	4696	4697	4698	4700	4701	4702	4704	4705	4706	4707	4708	4709	4710	4711	4712	4713	4714	4715	4716	4717	4718	4719	4720	4722	4723	4724	4725	4726	4728	4729	4731	4835	4967	501	50814	51079	51478	5160	5161	5162	55967	56901	573971	5831	5860	5959	622	6307	644	645	6652	7264	7299	7358	7915	7923	8644	8659	8854	92483	9563	9620
fatty acid synthase^ex_id=pyrazinamide^source=drugbank^keyspace=1	2194
luteinizing hormone/choriogonadotropin receptor^ex_id=lutropin alfa^source=drugbank^keyspace=1	3973
protease, serine, 15^ex_id=3,4-dihydroxy-1-methylquinolin-2(1h)-one^source=drugbank^keyspace=1	9361
dipeptidylpeptidase 4 (CD26, adenosine deaminase complexing protein 2)^ex_id=sitagliptin^source=drugbank^keyspace=1	1803
opioid receptor, sigma 1^ex_id=dextromethorphan^source=drugbank^keyspace=1	10280	1135	116443	6532
glycine amidinotransferase (L-arginine:glycine amidinotransferase)^ex_id=norvaline^source=drugbank^keyspace=1	2628
gamma-aminobutyric acid (GABA) A receptor, alpha 2^ex_id=flunitrazepam^source=drugbank^keyspace=1	2555	2556	2557	2558	2559	54490	706
ornithine carbamoyltransferase^ex_id=2-amino-pentanoic acid^source=drugbank^keyspace=1	5009
nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)^ex_id=hexane-1,6-diol^source=drugbank^keyspace=1	2908
monoamine oxidase B^ex_id=isatin^source=drugbank^keyspace=1	4129
carboxypeptidase E^ex_id=insulin lyspro recombinant^source=drugbank^keyspace=1	1363	1509	3118	3119	3416	3480	3490	4036	5122	5126	5925	6134	94121
opioid receptor, delta 1^ex_id=3-methylthiofentanyl^source=drugbank^keyspace=1	4985	4988
cAMP responsive element binding protein 1^ex_id=naloxone^source=drugbank^keyspace=1	1385	2099	4985	4988
cyclin-dependent kinase 2^ex_id=flavopiridol^source=drugbank^keyspace=1	1017	1019	1020	1021	1022	1024	1025	1956	983
histamine receptor H1^ex_id=flunarizine^source=drugbank^keyspace=1	3269	808	8911	8912	8913
chemokine (C-X-C motif) ligand 10^ex_id=n-methylleucine^source=drugbank^keyspace=1	3627
adrenergic, beta-2-, receptor, surface^ex_id=pirbuterol^source=drugbank^keyspace=1	154
benzodiazapine receptor (peripheral)^ex_id=triazolam^source=drugbank^keyspace=1	706
sodium channel, voltage-gated, type V, alpha (long QT syndrome 3)^ex_id=dibucaine^source=drugbank^keyspace=1	6331	6336	808
branched chain aminotransferase 2, mitochondrial^ex_id=pyridoxamine-5'-phosphate^source=drugbank^keyspace=1	587	883
adrenergic, alpha-1A-, receptor^ex_id=benzphetamine^source=drugbank^keyspace=1	148	150	5447
topoisomerase (DNA) II alpha 170kDa^ex_id=sparfloxacin^source=drugbank^keyspace=1	7153
adrenergic, beta-2-, receptor, surface^ex_id=procaterol^source=drugbank^keyspace=1	154	3553	7124
carbonic anhydrase II^ex_id=(s)-n-(3-indol-1-yl-2-methyl-propyl)-4-sulfamoyl-benzamide^source=drugbank^keyspace=1	760
adenosine deaminase^ex_id=cladribine^source=drugbank^keyspace=1	100	647088
albumin^ex_id=gadobenate dimeglumine^source=drugbank^keyspace=1	213
coagulation factor X^ex_id=anistreplase^source=drugbank^keyspace=1	2159	2243	2335	284217	302	3816	3856	3910	3911	3912	3915	4035	5055	5329	7123	811	821
APEX nuclease (multifunctional DNA repair enzyme) 1^ex_id=lucanthone^source=drugbank^keyspace=1	328	7150	7153
protein tyrosine phosphatase, non-receptor type 1^ex_id=2-(oxalyl-amino)-4,7-dihydro-5h-thieno[2,3-c]thiopyran-3-carboxylic acid^source=drugbank^keyspace=1	5770
fibroblast growth factor 1 (acidic)^ex_id=pentosan polysulfate^source=drugbank^keyspace=1	2246	2249	2258
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=dipyrone^source=drugbank^keyspace=1	5742
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=metharbital^source=drugbank^keyspace=1	2554
oxytocin receptor^ex_id=carbetocin^source=drugbank^keyspace=1	5021
adrenergic, alpha-1A-, receptor^ex_id=norgestrel^source=drugbank^keyspace=1	148	2099	5241
4-aminobutyrate aminotransferase^ex_id=tiagabine^source=drugbank^keyspace=1	18	6529
matrix metalloproteinase 13 (collagenase 3)^ex_id=way-151693^source=drugbank^keyspace=1	4322
aldo-keto reductase family 1, member B1 (aldose reductase)^ex_id=inhibitor idd 384^source=drugbank^keyspace=1	231
histamine receptor H1^ex_id=brompheniramine^source=drugbank^keyspace=1	3269
carboxypeptidase E^ex_id=insulin glargine recombinant^source=drugbank^keyspace=1	1363	1509	3118	3119	3416	3480	3490	3643	4036	5122	5126	5925	6134	94121
prostaglandin F receptor (FP)^ex_id=travoprost^source=drugbank^keyspace=1	5737
protein tyrosine phosphatase, non-receptor type 1^ex_id=n-{1-[5-(1-carbamoyl-2-mercapto-ethylcarbamoyl)-pentylcarbamoyl]-2-[4-(difluoro-phosphono-methyl)-phenyl]-ethyl}-3-{2-[4-(difluoro-phosphono-methyl)-phenyl]-acetylamino}-succinamic acid^source=drugbank^keyspace=1	5770
adrenergic, beta-1-, receptor^ex_id=dobutamine^source=drugbank^keyspace=1	153
cyclin-dependent kinase 2^ex_id=6-o-cyclohexylmethyl guanine^source=drugbank^keyspace=1	1017
albumin^ex_id=acenocoumarol^source=drugbank^keyspace=1	213	5004	79001
interferon (alpha, beta and omega) receptor 1^ex_id=interferon alfa-n3^source=drugbank^keyspace=1	3454	3455
histamine receptor H1^ex_id=meclizine^source=drugbank^keyspace=1	3269
interferon (alpha, beta and omega) receptor 1^ex_id=interferon alfa-n1^source=drugbank^keyspace=1	3454	3455
cholecystokinin B receptor^ex_id=pentagastrin^source=drugbank^keyspace=1	887
solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2^ex_id=diethylpropion^source=drugbank^keyspace=1	6530	6531
cyclin-dependent kinase 2^ex_id=[4-(2-amino-4-methyl-thiazol-5-yl)-pyrimidin-2-yl]-(3-nitro-phenyl)-amine^source=drugbank^keyspace=1	1017
methionyl aminopeptidase 2^ex_id=3,5,6,8-tetramethyl-n-methyl phenanthrolinium^source=drugbank^keyspace=1	10988
phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)^ex_id=cis-4-cyano-4-[3-(cyclopentyloxy)-4-methoxyphenyl]cyclohexanecarboxylic acid^source=drugbank^keyspace=1	5142
alcohol dehydrogenase 1A (class I), alpha polypeptide^ex_id=fomepizole^source=drugbank^keyspace=1	124	125	126	847
plasminogen activator, urokinase^ex_id=6-[n-(4-(aminomethyl)phenyl)carbamyl]-2-naphthalenecarboxamidine^source=drugbank^keyspace=1	5328
somatostatin^ex_id=cysteamine^source=drugbank^keyspace=1	6750
glyoxalase I^ex_id=s-hexylglutathione^source=drugbank^keyspace=1	2739	2938	2950
PDGFA associated protein 1^ex_id=becaplermin^source=drugbank^keyspace=1	11333	2	3339	4035	417	4811	5156	5159	6678	7057
ligase I, DNA, ATP-dependent^ex_id=bleomycin^source=drugbank^keyspace=1	3978	3980
interferon (alpha, beta and omega) receptor 1^ex_id=interferon beta-1b^source=drugbank^keyspace=1	3454	3455
calcium channel, voltage-dependent, alpha 1G subunit^ex_id=trimethadione^source=drugbank^keyspace=1	8913
O-6-methylguanine-DNA methyltransferase^ex_id=benzylcysteine^source=drugbank^keyspace=1	4255
dipeptidylpeptidase 4 (CD26, adenosine deaminase complexing protein 2)^ex_id=5-(aminomethyl)-6-(2,4-dichlorophenyl)-2-(3,5-dimethoxyphenyl)pyrimidin-4-amine^source=drugbank^keyspace=1	1803
dihydroorotate dehydrogenase^ex_id=riboflavin monophosphate^source=drugbank^keyspace=1	1723	5447	55163	55312	60490	645
dicarbonyl/L-xylulose reductase^ex_id=dihydrogenphosphate ion^source=drugbank^keyspace=1	51181
alcohol dehydrogenase 1A (class I), alpha polypeptide^ex_id=n-cyclopentyl-n-cyclobutylformamide^source=drugbank^keyspace=1	124
adrenergic, alpha-2A-, receptor^ex_id=dexmedetomidine^source=drugbank^keyspace=1	150
sodium channel, voltage-gated, type X, alpha^ex_id=proparacaine^source=drugbank^keyspace=1	6336
glutathione S-transferase M1^ex_id=zinc trihydroxide^source=drugbank^keyspace=1	2944
cholinergic receptor, nicotinic, alpha polypeptide 10^ex_id=trimethaphan^source=drugbank^keyspace=1	57053
phospholipase A2, group IVA (cytosolic, calcium-dependent)^ex_id=fluocinolone acetonide^source=drugbank^keyspace=1	5321	866
erythropoietin receptor^ex_id=epoetin alfa^source=drugbank^keyspace=1	2057
natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)^ex_id=isosorbide mononitrate^source=drugbank^keyspace=1	4881
arachidonate 5-lipoxygenase^ex_id=meclofenamic acid^source=drugbank^keyspace=1	240	5742	5743
5-hydroxytryptamine (serotonin) receptor 1B^ex_id=dexfenfluramine^source=drugbank^keyspace=1	3351	3358	6532
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=diazepam^source=drugbank^keyspace=1	2554	2555	2556	706
nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)^ex_id=flumethasone pivalate^source=drugbank^keyspace=1	2908	301	866
isocitrate dehydrogenase 1 (NADP+), soluble^ex_id=isocitric acid^source=drugbank^keyspace=1	3417
dopamine receptor D1^ex_id=minaprine^source=drugbank^keyspace=1	1812	1813	3356	3357	3358	6532
NoDesc^ex_id=proguanil^source=drugbank^keyspace=1	573971
arginase, type II^ex_id=s-2-(boronoethyl)-l-cysteine^source=drugbank^keyspace=1	384
coagulation factor X^ex_id=reteplase^source=drugbank^keyspace=1	2159	2243	2335	284217	3816	3856	3910	3911	3912	3915	5055	5329	7123	811	821
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=1-(3-mercapto-2-methyl-propionyl)-pyrrolidine-2-carboxylic acid^source=drugbank^keyspace=1	1636
ATP-binding cassette, sub-family B (MDR/TAP), member 1^ex_id=atazanavir^source=drugbank^keyspace=1	5243
nuclear receptor subfamily 3, group C, member 2^ex_id=aldosterone^source=drugbank^keyspace=1	4306
fibroblast growth factor 1 (acidic)^ex_id=n,o6-disulfo-glucosamine^source=drugbank^keyspace=1	2246	2258	6654	9955
albumin^ex_id=etodolac^source=drugbank^keyspace=1	213	5742	5743
nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)^ex_id=prednisone^source=drugbank^keyspace=1	2908	301
plasminogen activator, urokinase^ex_id=8-(pyrimidin-2-ylamino)naphthalene-2-carboximidamide^source=drugbank^keyspace=1	5328
phenylalanine hydroxylase^ex_id=beta(2-thienyl)alanine^source=drugbank^keyspace=1	5053
